2.00000,-0.18805
3.00000,5.02104
4.00000,0.00000
11.00000,0.00000
22.00000,0.00000
37.00000,0.00000
5.00000,-0.16500
6.00000,-0.18643
7.00000,-0.04384
8.00000,-0.01003
9.00000,0.00000
10.00000,0.00000
