2.00000,-0.20002
3.00000,18.04346
4.00000,0.02000
11.00000,-0.06911
22.00000,0.10664
37.00000,0.06216
5.00000,-0.52768
6.00000,-0.11092
7.00000,-0.45112
8.00000,-0.03011
9.00000,-0.04347
10.00000,-0.00188
