0.03341500	-0.00153624	0.04557490	-0.03220841	0.00939001	-0.06557558	0.00682219	0.06880373	-0.00137941	-0.03069522	0.07596599	-0.09286121	0.05468692	-0.02406637	0.01837871	0.09394483	-0.15088725	-0.00088103	0.06690641	-0.09920651	-0.00000013	0.09644134	-0.06815421	0.17010462	-0.14818573	-0.00000000	-0.16679116	0.05261675	-0.03376144	-0.12200592	-0.13413995	0.21057014	-0.00000000	-0.29122698	-0.00000000	-0.00319838	0.07176005	0.23474992	-0.03329535	-0.15869600	0.22425558	-0.10433086	0.32839829	-0.04879914	0.17936357	-0.33004783	0.17208518	0.30788012	-0.05331863	0.10430230	-0.06082049	-0.22397308	0.06173324	0.35367891	-0.30360050	0.32756315	-0.50668672	-0.32227401	0.00000000	0.09734531	-0.21544879	0.02077076	0.38280434	-0.25771241	0.00000000	-0.55488842	0.25798832	-0.61255710	0.15922139	0.56029971	0.19345620	0.35426253	0.00000000	-0.09420047	-0.48066164	-0.50061035	0.33922472	0.52357245	0.00000000	-0.06976826	-0.02316602	-0.36450668	-0.22817329	-0.18846614	-0.44815344	0.00000000	-0.56559869	0.00000000	1.25462963	-0.26879329	-0.21250192	-0.49854455	-0.49108349	0.31833346	0.41848946	0.00000000	0.29120580	1.21105469	-1.23833265	-0.07906799	-0.37622393	-0.88141534	0.00000000	-0.22409197	0.00000000	1.21522677	0.33536549	0.48445809	-0.73179142	-1.31463131	0.00000000	-1.42775618	0.00000000	-0.83991408	0.61252174	0.00000000	1.43862923	1.97991625	1.86949513	-1.17981438	-1.13516166	-2.06487483	0.00000000	0.00000000	-3.42293650	-0.49036153	2.93862392	2.81524342	0.00000000	3.75154007	1.87559624	2.39588745	-70.97445315	0.00000000	-100.52844767	-71.19492038	-87.25980761	0.00000000	-123.36030441	-87.34124347
0.18086429	0.01271682	0.22713434	-0.16619268	0.10940125	-0.33915092	-0.08146053	0.36417128	0.05580693	-0.32571239	0.28021217	-0.43573118	0.28551017	-0.25966749	-0.21858692	0.47695501	-0.66584643	-0.22070248	0.60104188	-0.13597490	-0.11744999	0.57905098	-0.65488438	0.55533522	-0.45848590	0.55443712	-0.74584079	0.42851033	-0.36763687	-0.83022596	0.13597935	0.80218001	-0.65520022	-1.25126149	0.28704002	0.76798829	0.17774493	0.74558689	0.54444638	-1.22523771	0.12546459	-1.00523037	1.05498273	-1.25985470	0.67167844	-0.65035750	-0.68780833	1.31820118	-0.48165446	0.74255766	0.89902812	0.33063793	0.11424971	2.00350421	0.65950866	1.62823446	-1.76252189	-0.62375093	0.19004275	1.14413214	0.08585660	-1.40111594	0.13524360	-1.96601138	-1.85683372	-0.56572858	1.70008692	-1.28186631	-0.14081893	2.05804241	1.05370860	0.40123688	0.89972113	2.05868825	-0.62862404	-1.23535019	-1.54414717	1.67138210	-1.47862642	-2.09845195	-0.42798049	-0.86997554	-0.33658585	0.97097255	1.23580283	1.60411184	-0.67821801	0.04631643	3.04588695	1.58179259	1.20256616	-3.16377132	-3.29817353	-1.66976203	-2.49449827	1.37062765	-1.71361044	0.03553783	-0.48571938	-4.64035500	-4.82998706	-5.41855115	3.13115358	0.25179973	-2.56895569	-5.86354652	-5.50332118	-5.02259992	-5.65337620	-8.52429148	0.68645446	-3.12920519	-0.02876676	-6.16072670	2.71122980	-1.49835231	11.10333578	5.78312349	5.71395012	-9.43777802	-10.38566049	-9.80434129	-6.11987451	-3.92672453	-9.62654551	-5.18931064	7.10937960	6.10622084	0.94379534	8.60205228	4.09405339	9.21174827	9.25702424	0.04317504	13.16226483	9.35796068	13.52013779	-0.07219992	19.63022211	13.95203815
0.38575403	0.07765976	0.41190147	-0.33108603	0.35425494	-0.58803700	-0.40714896	0.73563930	0.23321715	-0.85655609	0.16313204	-0.70721669	0.57148573	-0.71815419	-0.95083893	0.53016741	-0.87953035	-0.74532495	1.01777496	0.69607362	-0.35360476	1.26222986	-1.39228427	0.23240585	0.42932218	1.30668926	-1.08663779	1.07639307	-0.98870630	-0.33024824	1.49218913	0.38202200	-1.73781120	-1.53322843	0.81568494	2.11065681	-1.24100288	-0.10502352	0.58905705	-1.42887277	-1.41301351	-1.96898171	0.56222709	-2.28369079	-1.54888875	-0.29347502	-2.22728506	-0.03633362	-1.11909542	0.81901251	3.69912090	0.88840382	-0.52718606	0.34871225	2.53007669	-0.44993569	-1.46688819	-0.50032807	0.81903366	2.20296945	3.31273351	-0.41650689	-1.89130118	-1.99875601	-0.64441781	2.78474738	1.51189997	-0.30127777	-2.52038181	1.78787622	1.22711714	-3.71525315	-0.01234296	2.61719163	0.82810645	2.43900408	-1.39437310	-0.01728246	-1.42122716	-3.62141410	0.80622905	1.72624811	2.64258715	2.31172962	2.95063256	-0.30050459	2.59311716	0.24183211	1.81462756	0.71648374	2.68211541	-1.43857449	-1.70138505	-2.06183135	-2.94869958	-0.78435331	-0.80577795	0.64144864	-0.60731886	-0.65167359	-0.89025073	-1.46938445	-0.08312503	-0.06242197	0.14438388	4.47211769	5.13265631	4.41062590	0.58946550	4.71170481	-0.71164684	-2.77172048	-0.03508789	0.68253569	-2.85223350	0.11615164	-4.76127303	-2.84825452	-1.39784727	5.58346112	7.20702610	6.76095224	5.05677429	3.90647553	5.03756508	5.01932914	-4.56599104	-6.57101548	-1.24924791	-6.46094231	-3.42663971	5.97039503	-2.40467101	-0.06519203	-3.47399609	-2.50923743	-4.27248512	0.11293039	-5.73519837	-4.14098796
0.50150528	0.18792967	0.37914107	-0.40291487	0.62290973	-0.42195541	-0.78232349	0.89098055	0.43028964	-0.98069156	-0.48605749	-0.55499920	0.69043529	-1.00772719	-1.29333941	-0.35299890	-0.34037671	-1.05356658	-0.02005587	1.56715717	-0.47327577	1.48481250	-1.13720264	-0.68314251	1.79765891	0.08909553	-0.68704430	1.09570816	-1.33930998	1.94349220	0.77083270	-0.85603154	-1.34017414	-0.39572190	0.96239518	0.68376357	-2.70610312	0.07769124	-1.62533621	0.41364695	-1.64067751	-1.33406724	-0.71129251	1.26597633	-2.60356234	-1.53054320	-0.43203756	-1.84364380	-1.04295331	0.72694307	1.24202387	-1.30810785	1.99093930	-2.79907353	-0.32508044	-2.04972639	-1.05493257	-0.14783423	1.20116746	1.06676438	-0.82085926	3.92640000	-1.57418423	0.53056077	2.36378517	-0.46449092	1.13504526	0.28541727	-0.73184705	-0.09809027	0.03705375	1.11533766	-4.05164729	-1.97661381	1.30274614	-1.35284409	3.01750066	0.41196349	-0.74343708	0.79275873	1.24102207	-0.20459342	0.61680534	-4.94385418	-0.83089947	-1.39065209	-3.24657602	-0.34090062	-0.32238763	-0.87937664	-4.12718076	0.52302897	0.55690557	1.22704583	3.71132936	2.29278570	4.36590282	0.37328106	0.16458833	3.54235610	2.45755924	2.71942231	-0.90151410	-2.71075364	0.62698100	-1.47630124	-4.05971091	-3.11228351	2.06911092	-3.69629596	0.05247915	5.75743749	1.05692461	1.95363157	4.27882574	1.66029730	0.23919602	-0.53694285	-1.65265962	-2.54825306	-4.34049215	-4.95066392	-3.66854061	-3.91487471	-1.43250071	-5.22475277	2.80264424	1.18875578	1.79355300	4.84100569	3.03256744	9.18237393	0.84618787	0.12382249	1.32282524	1.02627310	1.07965742	-0.21580719	2.26210195	1.75369566
0.50996437	0.30944500	0.15095608	-0.41293394	0.78871219	0.07789637	-0.91249448	0.88783940	0.56205491	-0.43229574	-1.08584551	-0.19502178	0.70572417	-1.06194456	-0.55470125	-1.28543761	0.29537284	-0.99196450	-1.50036825	0.86098204	-0.57914458	1.31705312	-0.36815686	-1.14937532	0.90851889	-1.91508659	-0.19165346	0.61145942	-1.41335746	1.51290213	-2.00409467	-1.22487188	-0.20747075	0.49152903	0.95864747	-0.88859435	-0.90561705	2.79464453	-1.50912907	1.31808048	-0.46457201	-0.35487381	-1.11781121	2.03858014	1.74242126	-1.39896302	1.01046109	-0.98554859	-0.90071480	2.11806173	-2.68006398	0.87556154	2.46988541	0.72436448	-1.26901571	-0.22909170	-0.78790432	1.29271118	1.31679274	1.37177475	-3.55982979	-2.49442418	-0.40656743	1.19215070	0.02842277	-1.23418424	1.22169735	1.34743731	-0.61708924	-0.06431592	0.50457194	3.04053345	3.80377645	-0.29530430	1.83983956	-0.92012522	-0.76241779	-1.31255764	-0.87995886	-0.82485202	-0.92451525	1.17289123	-4.50440582	2.87345279	-0.82622317	2.06886349	1.37599946	0.17171353	-0.33226335	3.31069998	2.23411322	0.67118084	0.51620656	2.51900861	-1.22598866	-0.74841192	-6.41787827	-0.74091309	0.90482733	-1.61616699	-1.38441441	-1.06530312	0.49611889	6.10832278	0.30219980	-0.87427911	1.78580559	1.69832410	-2.76711841	3.41943271	1.45815092	-5.05621758	-3.33442718	-1.18898905	-5.69849322	-3.11644807	1.89984228	-0.47433078	3.22335623	0.81652761	1.48638351	4.32097223	1.80226566	3.48898570	-1.18077231	5.48580321	-1.93076379	-2.73804250	-2.57462047	-3.66611061	-2.89203119	8.44689537	-0.22297796	-0.26105442	-0.57545697	-0.59438889	-0.74970821	0.45379246	-1.00050313	-1.02761279
0.43862986	0.40425699	-0.15095608	-0.41293394	0.78871219	0.60635985	-0.68632482	0.82823260	0.64668019	0.43229574	-1.08584551	0.19502178	0.70572417	-1.06194456	0.70583309	-1.20906699	0.75482937	-0.70814639	-1.50036825	-0.86098204	-0.82335320	1.17988427	0.36815686	-1.14937532	-1.35878224	-1.62686018	0.19165346	0.61145942	-1.41335746	-1.51290213	-2.00409467	-1.00844885	0.72552474	0.72224216	0.79935727	1.03664601	0.73151022	2.80054005	1.49816020	1.31808048	0.46457201	0.35487381	-1.11781121	-2.03858014	1.74242126	1.39896302	1.40435855	-0.14182622	-0.90071480	2.11806173	0.14962383	2.81548639	-2.42258327	0.86955629	-1.26901571	0.22909170	0.83197872	1.26479517	0.71143622	1.76339660	3.55982979	-2.49442418	0.40656743	1.19215070	0.29064626	-1.19980971	-1.22169735	1.34743731	-0.61708924	0.06431592	0.50457194	-4.60600535	1.58059282	-0.06742522	-1.86216757	-0.92012522	0.76241779	-1.51873275	0.43656155	1.12211374	0.52532851	-1.17289123	4.50440582	2.87345279	-0.82622317	-0.66091101	-2.39515496	-0.31974048	0.19403735	-3.31069998	-2.23411322	-0.67118084	0.51620656	-2.40928225	-1.42961941	-3.75959733	5.25497000	0.74091309	0.90482733	-1.61616699	1.38441441	-0.21816371	-1.15473342	-6.10832278	-0.73690548	0.55915918	1.78580559	-1.69832410	2.76711841	-2.32049294	-2.90414130	2.09457825	5.68299946	-1.18898905	5.69849322	3.00095476	-2.07747919	-0.47433078	-3.22335623	-0.81652761	1.48638351	-4.67488720	0.25375622	-2.15987131	2.98365554	-5.48580321	1.93076379	-2.73804250	3.56647857	2.71095337	2.89203119	8.44689537	-0.22297796	0.57722946	0.25711144	0.59438889	-0.74970821	-0.99733612	0.46071115	1.02761279
0.31952837	0.42979847	-0.37914107	-0.40291487	0.62290973	0.85727794	-0.23484237	0.70522282	0.69401461	0.98069156	-0.48605749	0.55499920	0.69043529	-1.00772719	1.32649642	-0.19427375	1.09448519	-0.16721549	-0.02005587	-1.56715717	-1.02170065	1.17676926	1.13720264	-0.68314251	-1.71818957	0.53604118	0.68704430	1.09570816	-1.33930998	-1.94349220	0.77083270	-0.17861032	1.58017565	1.04017320	-0.02898332	2.56104903	-1.10975427	0.08406328	1.62501911	0.41364695	1.64067751	1.33406724	-0.71129251	-1.26597633	-2.60356234	1.53054320	1.13597143	1.51500754	-1.04295331	0.72694307	0.77231386	-1.63012292	-2.15342330	-2.67608296	-0.32508044	2.04972639	1.04921231	-0.18409569	0.48062804	1.53290123	0.82085926	3.92640000	1.57418423	0.53056077	-2.16419626	-1.05805798	-1.13504526	0.28541727	-0.73184705	0.09809027	0.03705375	1.23087801	-4.01805465	-1.80191414	-1.53533550	-1.35284409	-3.01750066	0.16496062	0.83378691	-1.41615013	-0.40388241	0.20459342	-0.61680534	-4.94385418	-0.83089947	2.64973737	2.33517900	-0.34494936	-0.31805181	0.87937664	4.12718076	-0.52302897	0.55690557	-1.52903541	3.59745157	4.11863172	-2.71198202	-0.37328106	0.16458833	3.54235610	-2.45755924	0.85338206	2.73490849	2.71075364	-1.20803625	1.05509190	-4.05971091	3.11228351	-2.06911092	0.93915504	3.57538050	0.28279277	-5.84681147	1.95363157	-4.27882574	-0.45506783	1.61453247	-0.53694285	1.65265962	2.54825306	-4.34049215	5.89235175	-1.80206945	-0.21052035	-4.16341008	5.22475277	-2.80264424	1.18875578	-4.76997452	-1.97471810	-3.03256744	9.18237393	0.84618787	-1.32364139	-0.11476974	-1.02627310	1.07965742	2.26055299	-0.23146955	-1.75369566
0.18150358	0.34913272	-0.41190147	-0.33108603	0.35425494	0.70052036	0.14432261	0.46734626	0.61411960	0.85655609	0.16313204	0.70721669	0.57148573	-0.71815419	0.87987765	0.64108305	1.06017901	0.45288340	1.01777496	-0.69607362	-0.89389457	0.95875598	1.39228427	0.23240585	-0.08872947	1.37254560	1.08663779	1.07639307	-0.98870630	0.33024824	1.49218913	1.10806849	1.39216120	1.30609724	-1.14465773	0.88568550	-2.28265668	-0.10733229	-0.58864074	-1.42887277	1.41301351	1.96898171	0.56222709	2.28369079	-1.54888875	0.29347502	-1.40227775	1.73081945	-1.11909542	0.81901251	-2.16236543	-3.13000520	0.54693726	0.31683593	2.53007669	0.44993569	1.44877761	-0.55057475	1.67362877	1.65010827	-3.31273351	-0.41650689	1.89130118	-1.99875601	-0.09511913	2.85675421	-1.51189997	-0.30127777	-2.52038181	-1.78787622	1.22711714	3.14271318	1.98156812	2.69899723	-0.50086552	2.43900408	1.39437310	-0.45094462	1.34789995	0.26534144	3.70057284	-1.72624811	-2.64258715	2.31172962	2.95063256	-2.55723120	-0.52452662	1.82691867	0.11714999	-0.71648374	-2.68211541	1.43857449	-1.70138505	2.29806105	-2.76855434	-1.07626189	0.32580449	-0.64144864	-0.60731886	-0.65167359	0.89025073	-0.92436126	-1.14523216	0.06242197	4.29517233	-1.25386521	5.13265631	-4.41062590	-0.58946550	-0.57594158	-4.73021086	-0.59741052	2.70680001	0.68253569	2.85223350	-4.39882974	-1.82578997	-2.84825452	1.39784727	-5.58346112	7.20702610	-8.06262261	2.50510640	3.65677882	5.22164550	-5.01932914	4.56599104	-6.57101548	6.40927317	1.49184896	3.42663971	5.97039503	-2.40467101	3.47436079	0.04142382	2.50923743	-4.27248512	-5.73427864	0.15265022	4.14098796
0.06233266	0.17025935	-0.22713434	-0.16619268	0.10940125	0.29307631	0.18911753	0.17519474	0.32410174	0.32571239	0.28021217	0.43573118	0.28551017	-0.25966749	0.15940593	0.49985605	0.49539953	0.49662901	0.60104188	0.13597490	-0.43337051	0.40160247	0.65488438	0.55533522	0.58262481	0.42208787	0.74584079	0.42851033	-0.36763687	0.83022596	0.13597935	1.00870761	0.23513626	0.71183691	-1.06833304	-0.29885243	-0.72944259	0.74344649	-0.54736550	-1.22523771	-0.12546459	1.00523037	1.05498273	1.25985470	0.67167844	0.65035750	-1.45220374	-0.31912214	-0.48165446	0.74255766	-0.63254324	-0.71934834	0.00476108	2.00675346	0.65950866	-1.62823446	1.73998306	-0.68411081	0.96568178	0.64234982	-0.08585660	-1.40111594	-0.13524360	-1.96601138	1.93991077	-0.06801840	-1.70008692	-1.28186631	-0.14081893	-2.05804241	1.05370860	-0.82108802	0.54433776	1.96604759	0.87636887	-1.23535019	1.54414717	1.13932443	1.91880017	1.01136777	1.88780378	0.86997554	0.33658585	0.97097255	1.23580283	1.14534757	-1.31199596	3.04192189	-0.16212275	-1.58179259	-1.20256616	3.16377132	-3.29817353	1.86985808	-2.34824564	0.37064999	2.16279899	-0.03553783	-0.48571938	-4.64035500	4.82998706	-0.61598286	-6.22779130	-0.25179973	-6.37175542	-0.61761157	-5.50332118	5.02259992	5.65337620	1.62106996	8.39683852	-0.68502326	3.05343999	-6.16072670	-2.71122980	10.75618306	3.13586527	5.78312349	-5.71395012	9.43777802	-10.38566049	11.28630883	-2.48941861	-8.03445988	-6.59825722	5.18931064	-7.10937960	6.10622084	-8.56037350	-1.26730372	-4.09405339	9.21174827	9.25702424	-13.16225218	0.04687310	-9.35796068	13.52013779	19.62925121	-0.20815899	-13.95203815
0.00778251	0.03253236	-0.04557490	-0.03220841	0.00939001	0.04033684	0.05215016	0.02187335	0.06524885	0.03069522	0.07596599	0.09286121	0.05468692	-0.02406637	-0.02958612	0.09103884	0.06832688	0.13453318	0.06690641	0.09920651	-0.08235672	0.05018270	0.06815421	0.17010462	0.14347245	-0.03707650	0.16679116	0.05261675	-0.03376144	0.12200592	-0.13413995	0.18906644	-0.09270201	0.10320586	-0.27232647	-0.07031339	0.01468884	0.23487866	0.03237469	-0.15869600	-0.22425558	0.10433086	0.32839829	0.04879914	0.17936357	0.33004783	-0.12553293	-0.32961335	-0.05331863	0.10430230	0.23083747	-0.02402362	-0.04065110	0.35671732	-0.30360050	-0.32756315	0.49528143	-0.33954127	0.08879054	0.03990426	0.21544879	0.02077076	-0.38280434	-0.25771241	0.14302145	-0.53613992	-0.25798832	-0.61255710	0.15922139	-0.56029971	0.19345620	-0.29903778	-0.18994300	-0.15244071	0.46547951	-0.50061035	-0.33922472	0.49850551	0.16006363	0.04218739	0.06020381	0.36450668	0.22817329	-0.18846614	-0.44815344	0.53729766	0.17667230	1.25169149	-0.08581339	0.26879329	0.21250192	0.49854455	-0.49108349	-0.35177234	0.39080154	0.14086760	-0.25486690	-1.21105469	-1.23833265	-0.07906799	0.37622393	-0.51397353	-0.71604763	0.22409197	1.15494064	-0.37800557	0.33536549	-0.48445809	0.73179142	0.35200488	1.26662861	-0.32533426	1.39019615	-0.83991408	-0.61252174	1.31487572	0.58374300	1.97991625	-1.86949513	1.17981438	-1.13516166	1.94602881	0.69042010	-3.26979477	-1.01239142	0.49036153	-2.93862392	2.81524342	-3.74887506	-0.14138136	-1.87559624	2.39588745	-70.97445316	100.52609510	-0.68774619	71.19492038	-87.25980761	-123.35734553	0.85440530	87.34124347
